predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
A_BRITO_RPA,MSAVI,18,0.3845,0.3845,0.3845,0.4390
A_BRITO_RPA,MSAVI,19,0.3619,0.3619,0.3619,0.4079
A_BRITO_RPA,MSAVI,20,0.3873,0.3739,0.4008,0.4392
A_BRITO_RPA,MSAVI,21,,,,0.4155
A_BRITO_RPA,MSAVI,22,0.3015,0.2552,0.3479,
A_BRITO_RPA,MSAVI,23,,,,0.2776
A_BRITO_RPA,MSAVI,24,0.3384,0.3384,0.3384,0.4569
A_BRITO_RPA,MSAVI,25,0.3943,0.3943,0.3943,
A_BRITO_RPA,MSAVI,26,0.3623,0.3579,0.3667,0.4375
A_BRITO_RPA,MSAVI,27,0.3710,0.3627,0.3792,0.4136
A_BRITO_RPA,MSAVI,28,0.3729,0.3595,0.3863,0.4490
A_BRITO_RPA,MSAVI,29,0.3770,0.3654,0.3886,
A_BRITO_RPA,MSAVI,30,0.3525,0.3525,0.3525,
A_BRITO_RPA,MSAVI,31,,,,
A_BRITO_RPA,MSAVI,32,0.3785,0.3641,0.3928,
A_BRITO_RPA,MSAVI,33,,,,
A_BRITO_RPA,MSAVI,34,0.3694,0.3694,0.3694,
A_BRITO_RPA,MSAVI,35,0.4060,0.4060,0.4060,
A_BRITO_RPA,MSAVI,36,0.3777,0.3735,0.3819,
A_BRITO_RPA,MSAVI,37,0.3735,0.3643,0.3827,
A_BRITO_RPA,MSAVI,38,0.3863,0.3863,0.3863,
A_BRITO_RPA,MSAVI,39,0.3723,0.3672,0.3774,
A_BRITO_RPA,MSAVI,40,0.3573,0.3573,0.3573,
A_BRITO_RPA,MSAVI,41,0.3660,0.3660,0.3660,
A_BRITO_RPA,MSAVI,42,,,,
A_BRITO_RPA,MSAVI,43,0.3592,0.3497,0.3687,
A_BRITO_RPA,MSAVI,44,0.3657,0.3613,0.3701,
A_BRITO_RPA,MSAVI,45,0.3921,0.3921,0.3921,
A_BRITO_RPA,MSAVI,46,0.3820,0.3594,0.4045,
A_BRITO_RPA,MSAVI,47,0.3915,0.3757,0.4073,
A_BRITO_RPA,MSAVI,48,0.3761,0.3761,0.3761,
A_BRITO_RPA,MSAVI,49,0.4052,0.3926,0.4179,
A_BRITO_RPA,MSAVI,50,0.4116,0.3978,0.4253,
A_BRITO_RPA,MSAVI,51,0.4031,0.3905,0.4156,
A_BRITO_RPA,MSAVI,52,0.4035,0.3891,0.4179,
A_BRITO_RPA,EVI,1,0.3905,0.3905,0.3905,
A_BRITO_RPA,EVI,2,0.3696,0.3696,0.3696,0.4509
A_BRITO_RPA,EVI,3,0.3702,0.3609,0.3794,0.4592
A_BRITO_RPA,EVI,4,0.3516,0.3516,0.3516,0.4336
A_BRITO_RPA,EVI,5,0.3580,0.3467,0.3692,0.4463
A_BRITO_RPA,EVI,6,0.3555,0.3423,0.3687,0.4512
A_BRITO_RPA,EVI,7,0.3547,0.3394,0.3700,0.4434
A_BRITO_RPA,EVI,8,0.3901,0.3901,0.3901,0.4346
A_BRITO_RPA,EVI,9,0.3484,0.3377,0.3591,0.4151
A_BRITO_RPA,EVI,10,0.3602,0.3515,0.3688,0.4022
A_BRITO_RPA,EVI,11,0.3366,0.3366,0.3366,0.4115
A_BRITO_RPA,EVI,12,0.3536,0.3443,0.3629,0.4231
