predio,band,month,historical_median,historical_p25,historical_p75,value_2026
V_FERNANDEZ,LEAF_CHL,5,2.5190,2.2988,3.2962,2.2850
V_FERNANDEZ,LEAF_CHL,6,1.8991,1.7887,1.9097,
V_FERNANDEZ,LEAF_CHL,7,1.6460,1.5864,1.9028,
V_FERNANDEZ,LEAF_CHL,8,1.9493,1.9240,3.4343,
V_FERNANDEZ,LEAF_CHL,9,2.4935,1.3413,6.3144,
V_FERNANDEZ,LEAF_CHL,10,2.2219,1.6667,2.2385,
V_FERNANDEZ,LEAF_CHL,11,4.0867,3.7596,4.5277,
V_FERNANDEZ,LEAF_CHL,12,7.0311,5.8379,8.6620,
V_FERNANDEZ,CANOPY_CHL,1,9.6559,9.0723,10.2349,19.2303
V_FERNANDEZ,CANOPY_CHL,2,7.6927,5.3481,9.4872,15.5512
V_FERNANDEZ,CANOPY_CHL,3,4.7468,4.0014,5.1100,10.6050
V_FERNANDEZ,CANOPY_CHL,4,4.1003,3.5575,4.7370,5.3851
V_FERNANDEZ,CANOPY_CHL,5,1.7869,1.6830,2.7095,1.4174
V_FERNANDEZ,CANOPY_CHL,6,0.4893,0.4867,0.5467,
V_FERNANDEZ,CANOPY_CHL,7,0.4726,0.3583,0.6960,
V_FERNANDEZ,CANOPY_CHL,8,1.2861,0.8731,3.6091,
V_FERNANDEZ,CANOPY_CHL,9,2.5183,0.3722,9.0232,
V_FERNANDEZ,CANOPY_CHL,10,1.3783,0.8345,1.5391,
V_FERNANDEZ,CANOPY_CHL,11,4.1412,3.6106,4.8335,
V_FERNANDEZ,CANOPY_CHL,12,11.1250,7.8421,15.9487,
V_FERNANDEZ,FAPAR,1,0.0560,0.0556,0.0571,0.0682
V_FERNANDEZ,FAPAR,2,0.0534,0.0451,0.0576,0.0624
V_FERNANDEZ,FAPAR,3,0.0436,0.0422,0.0461,0.0557
V_FERNANDEZ,FAPAR,4,0.0354,0.0342,0.0427,0.0476
V_FERNANDEZ,FAPAR,5,0.0289,0.0268,0.0351,0.0299
V_FERNANDEZ,FAPAR,6,0.0139,0.0133,0.0160,
V_FERNANDEZ,FAPAR,7,0.0154,0.0135,0.0197,
V_FERNANDEZ,FAPAR,8,0.0258,0.0208,0.0325,
V_FERNANDEZ,FAPAR,9,0.0247,0.0136,0.0474,
V_FERNANDEZ,FAPAR,10,0.0253,0.0186,0.0271,
V_FERNANDEZ,FAPAR,11,0.0457,0.0403,0.0481,
V_FERNANDEZ,FAPAR,12,0.0597,0.0555,0.0638,
V_FERNANDEZ,FCOVER,1,0.0447,0.0430,0.0460,0.0596
V_FERNANDEZ,FCOVER,2,0.0420,0.0332,0.0458,0.0522
V_FERNANDEZ,FCOVER,3,0.0317,0.0308,0.0337,0.0443
V_FERNANDEZ,FCOVER,4,0.0246,0.0231,0.0310,0.0377
V_FERNANDEZ,FCOVER,5,0.0205,0.0183,0.0243,0.0189
V_FERNANDEZ,FCOVER,6,0.0099,0.0093,0.0101,
V_FERNANDEZ,FCOVER,7,0.0110,0.0095,0.0142,
V_FERNANDEZ,FCOVER,8,0.0217,0.0159,0.0271,
V_FERNANDEZ,FCOVER,9,0.0191,0.0099,0.0411,
V_FERNANDEZ,FCOVER,10,0.0184,0.0134,0.0195,
V_FERNANDEZ,FCOVER,11,0.0358,0.0305,0.0375,
V_FERNANDEZ,FCOVER,12,0.0497,0.0445,0.0549,
V_FERNANDEZ,PSRI,1,0.0103,0.0084,0.0107,0.0042
V_FERNANDEZ,PSRI,2,0.0121,0.0097,0.0148,0.0089
V_FERNANDEZ,PSRI,3,0.0145,0.0136,0.0155,0.0115
V_FERNANDEZ,PSRI,4,0.0208,0.0164,0.0220,0.0147
V_FERNANDEZ,PSRI,5,0.0229,0.0200,0.0246,0.0332
V_FERNANDEZ,PSRI,6,0.0301,0.0297,0.0392,
V_FERNANDEZ,PSRI,7,0.0278,0.0245,0.0328,
V_FERNANDEZ,PSRI,8,0.0161,0.0110,0.0182,
V_FERNANDEZ,PSRI,9,0.0239,0.0158,0.0303,
V_FERNANDEZ,PSRI,10,0.0253,0.0243,0.0308,
V_FERNANDEZ,PSRI,11,0.0142,0.0126,0.0163,
V_FERNANDEZ,PSRI,12,0.0086,0.0065,0.0099,
